TimeGenerated,UserPrincipalName,UserDisplayName,UserId,IPAddress,AppDisplayName,AppId,ClientAppUsed,ResultType,ResultDescription,ConditionalAccessStatus,IsRisky,RiskLevelDuringSignIn,RiskState,RiskEventTypes,LocationDetails,DeviceDetail,AuthenticationRequirement,IsInteractive,UserAgent,Type
2026-04-28T23:18:29Z,iyamamoto@corp.example,Iyamamoto,uid-iyamamoto,73.45.12.118,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:18:47Z,sthompson@corp.example,Sthompson,uid-sthompson,73.45.12.219,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:18:53Z,kdoyle@corp.example,Kdoyle,uid-kdoyle,73.45.12.184,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Austin"", ""state"": ""Texas"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:20:25Z,vchen@corp.example,Vchen,uid-vchen,73.45.12.166,OneDrive,app-onedrive,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:20:40Z,ehernandez@corp.example,Ehernandez,uid-ehernandez,91.219.236.18,Microsoft Teams,app-teams,Browser,50057,User account is disabled.,failure,1,high,atRisk,unfamiliarFeatures,"{""city"": ""Moscow"", ""state"": ""Moscow"", ""countryOrRegion"": ""RU""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:20:41Z,fortega@corp.example,Fortega,uid-fortega,73.45.12.123,Microsoft Teams,app-microsoft_teams,Browser,50053,Authentication failed,failure,1,high,atRisk,unfamiliarFeatures,"{""city"": ""Austin"", ""state"": ""Texas"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:21:49Z,tnguyen@corp.example,Tnguyen,uid-tnguyen,73.45.12.218,OneDrive,app-onedrive,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:24:06Z,iyamamoto@corp.example,Iyamamoto,uid-iyamamoto,73.45.12.246,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:24:08Z,phopkins@corp.example,Phopkins,uid-phopkins,73.45.12.41,Microsoft Teams,app-microsoft_teams,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:24:32Z,rrivera@corp.example,Rrivera,uid-rrivera,73.45.12.192,Exchange Online,app-exchange,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:26:08Z,lwoods@corp.example,Lwoods,uid-lwoods,73.45.12.50,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:32:25Z,bcarter@corp.example,Bcarter,uid-bcarter,73.45.12.10,Microsoft Teams,app-microsoft_teams,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:33:41Z,gnorris@corp.example,Gnorris,uid-gnorris,73.45.12.171,Exchange Online,app-exchange,Browser,50053,Authentication failed,failure,1,high,atRisk,unfamiliarFeatures,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:35:55Z,fortega@corp.example,Fortega,uid-fortega,73.45.12.198,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:36:11Z,dkim@corp.example,Dkim,uid-dkim,73.45.12.242,Exchange Online,app-exchange,Browser,50057,Authentication failed,failure,1,high,atRisk,unfamiliarFeatures,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:36:44Z,jharris@corp.example,Jharris,uid-jharris,73.45.12.47,Exchange Online,app-exchange,Browser,0,,success,0,low,none,,"{""city"": ""Austin"", ""state"": ""Texas"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:36:47Z,mwhite@corp.example,Mwhite,uid-mwhite,73.45.12.40,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:38:38Z,mevans@corp.example,Mevans,uid-mevans,73.45.12.227,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:38:53Z,ssmith@corp.example,Ssmith,uid-ssmith,73.45.12.32,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:46:48Z,rrivera@corp.example,Rrivera,uid-rrivera,73.45.12.175,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:49:02Z,gnorris@corp.example,Gnorris,uid-gnorris,73.45.12.119,Microsoft Teams,app-microsoft_teams,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:49:23Z,dkim@corp.example,Dkim,uid-dkim,73.45.12.96,Office 365,app-office_365,Browser,50057,Authentication failed,failure,1,high,atRisk,unfamiliarFeatures,"{""city"": ""Austin"", ""state"": ""Texas"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:49:48Z,bsato@corp.example,Bsato,uid-bsato,73.45.12.68,Exchange Online,app-exchange,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:49:59Z,ehernandez@corp.example,Ehernandez,uid-ehernandez,73.45.12.230,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:50:09Z,ahaynes@corp.example,Ahaynes,uid-ahaynes,73.45.12.8,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:50:24Z,kdoyle@corp.example,Kdoyle,uid-kdoyle,73.45.12.12,Exchange Online,app-exchange,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:52:44Z,tnguyen@corp.example,Tnguyen,uid-tnguyen,73.45.12.233,OneDrive,app-onedrive,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:53:14Z,sthompson@corp.example,Sthompson,uid-sthompson,73.45.12.195,OneDrive,app-onedrive,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:53:28Z,lwoods@corp.example,Lwoods,uid-lwoods,73.45.12.79,OneDrive,app-onedrive,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:55:00Z,tnguyen@corp.example,Tnguyen,uid-tnguyen,73.45.12.84,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:55:58Z,agarcia@corp.example,Agarcia,uid-agarcia,73.45.12.31,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:57:29Z,vchen@corp.example,Vchen,uid-vchen,73.45.12.206,OneDrive,app-onedrive,Browser,0,,success,0,low,none,,"{""city"": ""Austin"", ""state"": ""Texas"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:57:45Z,bcarter@corp.example,Bcarter,uid-bcarter,73.45.12.57,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T23:58:45Z,tnguyen@corp.example,Tnguyen,uid-tnguyen,73.45.12.107,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:02:22Z,vchen@corp.example,Vchen,uid-vchen,73.45.12.85,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Austin"", ""state"": ""Texas"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:03:43Z,iyamamoto@corp.example,Iyamamoto,uid-iyamamoto,73.45.12.229,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:06:23Z,mholmes@corp.example,Mholmes,uid-mholmes,73.45.12.11,Office 365,app-office_365,Browser,0,,success,0,,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:07:08Z,ehernandez@corp.example,Ehernandez,uid-ehernandez,73.45.12.15,OneDrive,app-onedrive,Browser,50074,Authentication failed,failure,1,high,atRisk,unfamiliarFeatures,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:09:27Z,sthompson@corp.example,Sthompson,uid-sthompson,73.45.12.242,OneDrive,app-onedrive,Browser,0,,success,0,low,none,,"{""city"": ""Austin"", ""state"": ""Texas"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:14:32Z,fortega@corp.example,Fortega,uid-fortega,73.45.12.121,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Austin"", ""state"": ""Texas"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:14:57Z,bsato@corp.example,Bsato,uid-bsato,73.45.12.243,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:15:53Z,tnguyen@corp.example,Tnguyen,uid-tnguyen,73.45.12.189,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:16:41Z,vchen@corp.example,Vchen,uid-vchen,73.45.12.49,OneDrive,app-onedrive,Browser,0,,success,0,low,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:25:45Z,pjohnston@corp.example,Pjohnston,uid-pjohnston,73.45.12.12,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:27:01Z,bcarter@corp.example,Bcarter,uid-bcarter,73.45.12.246,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:28:20Z,lwoods@corp.example,Lwoods,uid-lwoods,73.45.12.249,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:28:31Z,olopez@corp.example,Olopez,uid-olopez,73.45.12.237,SharePoint Online,app-sharepoint,Browser,50074,Authentication failed,failure,1,high,atRisk,unfamiliarFeatures,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:31:11Z,rmorales@corp.example,Rmorales,uid-rmorales,73.45.12.101,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:31:25Z,kpatel@corp.example,Kpatel,uid-kpatel,73.45.12.20,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:31:41Z,jharris@corp.example,Jharris,uid-jharris,73.45.12.154,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:31:54Z,kdoyle@corp.example,Kdoyle,uid-kdoyle,73.45.12.250,OneDrive,app-onedrive,Browser,0,,success,0,low,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:32:22Z,lwoods@corp.example,Lwoods,uid-lwoods,73.45.12.45,Exchange Online,app-exchange,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:32:33Z,rrivera@corp.example,Rrivera,uid-rrivera,73.45.12.150,OneDrive,app-onedrive,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:32:55Z,vchen@corp.example,Vchen,uid-vchen,73.45.12.44,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Austin"", ""state"": ""Texas"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:37:13Z,agarcia@corp.example,Agarcia,uid-agarcia,73.45.12.100,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:37:51Z,tnguyen@corp.example,Tnguyen,uid-tnguyen,73.45.12.38,Exchange Online,app-exchange,Browser,0,,success,0,low,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:42:12Z,sthompson@corp.example,Sthompson,uid-sthompson,73.45.12.246,Exchange Online,app-exchange,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:44:06Z,kpatel@corp.example,Kpatel,uid-kpatel,73.45.12.32,Microsoft Teams,app-microsoft_teams,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:48:50Z,rmorales@corp.example,Rmorales,uid-rmorales,73.45.12.216,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Austin"", ""state"": ""Texas"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:49:46Z,olopez@corp.example,Olopez,uid-olopez,73.45.12.232,Exchange Online,app-exchange,Browser,0,,success,0,low,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:51:24Z,ehernandez@corp.example,Ehernandez,uid-ehernandez,73.45.12.26,Microsoft Teams,app-microsoft_teams,Browser,0,,success,0,low,none,,"{""city"": ""Austin"", ""state"": ""Texas"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:52:17Z,lwoods@corp.example,Lwoods,uid-lwoods,73.45.12.176,Office 365,app-office_365,Browser,50057,Authentication failed,failure,1,high,atRisk,unfamiliarFeatures,"{""city"": ""Austin"", ""state"": ""Texas"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:53:24Z,bsato@corp.example,Bsato,uid-bsato,73.45.12.25,OneDrive,app-onedrive,Browser,0,,success,0,low,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:53:59Z,bsato@corp.example,Bsato,uid-bsato,73.45.12.186,Exchange Online,app-exchange,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:54:09Z,olopez@corp.example,Olopez,uid-olopez,73.45.12.37,Exchange Online,app-exchange,Browser,0,,success,0,low,none,,"{""city"": ""Austin"", ""state"": ""Texas"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:54:13Z,rrivera@corp.example,Rrivera,uid-rrivera,73.45.12.179,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Austin"", ""state"": ""Texas"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:55:23Z,jharris@corp.example,Jharris,uid-jharris,73.45.12.196,Exchange Online,app-exchange,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:56:35Z,olopez@corp.example,Olopez,uid-olopez,73.45.12.88,Microsoft Teams,app-microsoft_teams,Browser,50053,Authentication failed,failure,1,high,atRisk,unfamiliarFeatures,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:56:47Z,bsato@corp.example,Bsato,uid-bsato,73.45.12.223,Exchange Online,app-exchange,Browser,0,,success,0,low,none,,"{""city"": ""Austin"", ""state"": ""Texas"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T00:58:16Z,jharris@corp.example,Jharris,uid-jharris,73.45.12.129,OneDrive,app-onedrive,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T01:00:48Z,iyamamoto@corp.example,Iyamamoto,uid-iyamamoto,73.45.12.49,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T01:02:18Z,tnguyen@corp.example,Tnguyen,uid-tnguyen,73.45.12.225,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T01:03:26Z,mevans@corp.example,Mevans,uid-mevans,73.45.12.93,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T01:03:27Z,ehernandez@corp.example,Ehernandez,uid-ehernandez,73.45.12.250,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T01:05:10Z,jharris@corp.example,Jharris,uid-jharris,73.45.12.175,Microsoft Teams,app-microsoft_teams,Browser,50057,Authentication failed,failure,1,high,atRisk,unfamiliarFeatures,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
